day,route_id,stop_name,hour,boarding_count,alighting_count,occupancy,crowd_level
6,61,Butibori,18,10,13,0,LOW
6,45,Burdi,18,7,24,0,LOW
6,45,Panchasheel Square,18,14,14,0,LOW
6,45,Rahate Colony,18,3,21,0,LOW
6,45,Ajni Square,18,12,14,0,LOW
6,45,Chatrapati Square,18,17,11,6,LOW
6,45,Ujjwal Nagar,18,4,23,0,LOW
6,45,Airport,18,10,7,3,LOW
6,45,Chinchbhavan,18,6,10,0,LOW
6,45,Khapri,18,10,9,1,LOW
6,45,Ashokwan,18,11,16,0,LOW
6,45,Mohgaon,18,7,17,0,LOW
6,45,Butibori,18,7,16,0,LOW
6,33,Burdi,18,3,17,0,LOW
6,33,Panchasheel Square,18,10,11,0,LOW
6,33,Rahate Colony,18,4,18,0,LOW
6,33,Ajni Square,18,13,8,5,LOW
6,33,Chatrapati Square,18,18,10,13,LOW
6,33,Ujjwal Nagar,18,3,24,0,LOW
6,33,Airport,18,13,8,5,LOW
6,33,Chinchbhavan,18,7,17,0,LOW
6,33,Khapri,18,10,15,0,LOW
6,33,Ashokwan,18,5,9,0,LOW
6,33,Mohgaon,18,8,13,0,LOW
6,33,Butibori,18,5,11,0,LOW
6,61,Burdi,19,5,20,0,LOW
6,61,Panchasheel Square,19,11,10,1,LOW
6,61,Rahate Colony,19,6,18,0,LOW
6,61,Ajni Square,19,13,14,0,LOW
6,61,Chatrapati Square,19,11,12,0,LOW
6,61,Ujjwal Nagar,19,4,20,0,LOW
6,61,Airport,19,14,8,6,LOW
6,61,Chinchbhavan,19,8,9,5,LOW
6,61,Khapri,19,10,16,0,LOW
6,61,Ashokwan,19,11,15,0,LOW
6,61,Mohgaon,19,10,11,0,LOW
6,61,Butibori,19,10,13,0,LOW
6,45,Burdi,19,6,22,0,LOW
6,45,Panchasheel Square,19,19,14,5,LOW
6,45,Rahate Colony,19,6,21,0,LOW
6,45,Ajni Square,19,17,9,8,LOW
6,45,Chatrapati Square,19,16,12,12,LOW
6,45,Ujjwal Nagar,19,5,17,0,LOW
6,45,Airport,19,11,8,3,LOW
6,45,Chinchbhavan,19,10,8,5,LOW
6,45,Khapri,19,9,16,0,LOW
6,45,Ashokwan,19,10,16,0,LOW
6,45,Mohgaon,19,7,17,0,LOW
6,45,Butibori,19,9,17,0,LOW
6,33,Burdi,19,3,17,0,LOW
6,33,Panchasheel Square,19,14,12,2,LOW
6,33,Rahate Colony,19,3,23,0,LOW
6,33,Ajni Square,19,14,8,6,LOW
6,33,Chatrapati Square,19,12,9,9,LOW
6,33,Ujjwal Nagar,19,6,19,0,LOW
6,33,Airport,19,12,5,7,LOW
6,33,Chinchbhavan,19,7,17,0,LOW
6,33,Khapri,19,6,15,0,LOW
6,33,Ashokwan,19,5,8,0,LOW
6,33,Mohgaon,19,10,17,0,LOW
6,33,Butibori,19,5,13,0,LOW
6,61,Burdi,20,6,23,0,LOW
6,61,Panchasheel Square,20,12,11,1,LOW
6,61,Rahate Colony,20,3,18,0,LOW
6,61,Ajni Square,20,14,10,4,LOW
6,61,Chatrapati Square,20,19,14,9,LOW
6,61,Ujjwal Nagar,20,3,18,0,LOW
6,61,Airport,20,8,10,0,LOW
6,61,Chinchbhavan,20,6,15,0,LOW
6,61,Khapri,20,9,9,0,LOW
6,61,Ashokwan,20,11,14,0,LOW
6,61,Mohgaon,20,5,11,0,LOW
6,61,Butibori,20,5,11,0,LOW
6,45,Burdi,20,3,15,0,LOW
6,45,Panchasheel Square,20,16,14,2,LOW
6,45,Rahate Colony,20,5,20,0,LOW
6,45,Ajni Square,20,10,9,1,LOW
6,45,Chatrapati Square,20,13,13,1,LOW
6,45,Ujjwal Nagar,20,5,19,0,LOW
6,45,Airport,20,13,5,8,LOW
6,45,Chinchbhavan,20,5,9,4,LOW
6,45,Khapri,20,7,15,0,LOW
6,45,Ashokwan,20,11,16,0,LOW
6,45,Mohgaon,20,11,9,2,LOW
6,45,Butibori,20,11,8,5,LOW
6,33,Burdi,20,4,22,0,LOW
6,33,Panchasheel Square,20,16,12,4,LOW
6,33,Rahate Colony,20,7,19,0,LOW
6,33,Ajni Square,20,16,11,5,LOW
6,33,Chatrapati Square,20,17,9,13,LOW
6,33,Ujjwal Nagar,20,4,15,2,LOW
6,33,Airport,20,12,9,5,LOW
6,33,Chinchbhavan,20,9,17,0,LOW
6,33,Khapri,20,8,17,0,LOW
6,33,Ashokwan,20,5,8,0,LOW
6,33,Mohgaon,20,11,10,1,LOW
6,33,Butibori,20,8,12,0,LOW
6,61,Burdi,21,4,5,0,LOW
6,61,Panchasheel Square,21,6,5,1,LOW
6,61,Rahate Colony,21,5,3,3,LOW
6,61,Ajni Square,21,4,5,2,LOW
6,61,Chatrapati Square,21,3,8,0,LOW
6,61,Ujjwal Nagar,21,8,6,2,LOW
6,61,Airport,21,9,7,4,LOW
6,61,Chinchbhavan,21,4,4,4,LOW
6,61,Khapri,21,4,9,0,LOW
6,61,Ashokwan,21,6,5,1,LOW
6,61,Mohgaon,21,5,8,0,LOW
6,61,Butibori,21,8,9,0,LOW
6,45,Burdi,21,7,8,0,LOW
6,45,Panchasheel Square,21,3,7,0,LOW
6,45,Rahate Colony,21,6,5,1,LOW
6,45,Ajni Square,21,5,4,2,LOW
6,45,Chatrapati Square,21,7,5,4,LOW
6,45,Ujjwal Nagar,21,9,3,10,LOW
6,45,Airport,21,8,5,13,LOW
6,45,Chinchbhavan,21,4,8,9,LOW
6,45,Khapri,21,5,3,11,LOW
6,45,Ashokwan,21,6,8,9,LOW
6,45,Mohgaon,21,8,4,13,LOW
6,45,Butibori,21,7,8,12,LOW
6,33,Burdi,21,3,7,0,LOW
6,33,Panchasheel Square,21,7,8,0,LOW
6,33,Rahate Colony,21,5,5,0,LOW
6,33,Ajni Square,21,8,9,0,LOW
6,33,Chatrapati Square,21,8,3,5,LOW
6,33,Ujjwal Nagar,21,9,7,7,LOW
6,33,Airport,21,5,3,9,LOW
6,33,Chinchbhavan,21,5,3,11,LOW
6,33,Khapri,21,8,9,10,LOW
6,33,Ashokwan,21,4,8,6,LOW
6,33,Mohgaon,21,4,9,1,LOW
6,33,Butibori,21,9,7,3,LOW
7,61,Burdi,5,5,4,1,LOW
7,61,Panchasheel Square,5,3,4,0,LOW
7,61,Rahate Colony,5,4,7,0,LOW
7,61,Ajni Square,5,6,4,2,LOW
7,61,Chatrapati Square,5,3,8,0,LOW
7,61,Ujjwal Nagar,5,5,6,0,LOW
7,61,Airport,5,6,5,1,LOW
7,61,Chinchbhavan,5,6,8,0,LOW
7,61,Khapri,5,9,7,2,LOW
7,61,Ashokwan,5,7,7,2,LOW
7,61,Mohgaon,5,4,7,0,LOW
7,61,Butibori,5,9,6,3,LOW
7,45,Burdi,5,4,6,0,LOW
7,45,Panchasheel Square,5,3,5,0,LOW
7,45,Rahate Colony,5,9,5,4,LOW
7,45,Ajni Square,5,6,6,4,LOW
7,45,Chatrapati Square,5,3,9,0,LOW
7,45,Ujjwal Nagar,5,4,9,0,LOW
7,45,Airport,5,7,7,0,LOW
7,45,Chinchbhavan,5,3,8,0,LOW
7,45,Khapri,5,7,3,4,LOW
7,45,Ashokwan,5,6,9,1,LOW
7,45,Mohgaon,5,3,9,0,LOW
7,45,Butibori,5,7,7,0,LOW
7,33,Burdi,5,8,7,1,LOW
7,33,Panchasheel Square,5,8,5,4,LOW
7,33,Rahate Colony,5,8,9,3,LOW
7,33,Ajni Square,5,8,4,7,LOW
7,33,Chatrapati Square,5,5,7,5,LOW
7,33,Ujjwal Nagar,5,5,4,6,LOW
7,33,Airport,5,9,3,12,LOW
7,33,Chinchbhavan,5,4,7,9,LOW
7,33,Khapri,5,8,9,8,LOW
7,33,Ashokwan,5,5,6,7,LOW
7,33,Mohgaon,5,8,3,12,LOW
7,33,Butibori,5,3,5,10,LOW
7,61,Burdi,6,8,4,4,LOW
7,61,Panchasheel Square,6,9,5,8,LOW
7,61,Rahate Colony,6,5,4,9,LOW
7,61,Ajni Square,6,9,7,11,LOW
7,61,Chatrapati Square,6,5,7,9,LOW
7,61,Ujjwal Nagar,6,6,4,11,LOW
7,61,Airport,6,6,9,8,LOW
7,61,Chinchbhavan,6,7,4,11,LOW
7,61,Khapri,6,4,4,11,LOW
7,61,Ashokwan,6,5,5,11,LOW
7,61,Mohgaon,6,6,4,13,LOW
7,61,Butibori,6,6,9,10,LOW
7,45,Burdi,6,5,8,0,LOW
7,45,Panchasheel Square,6,7,3,4,LOW
7,45,Rahate Colony,6,6,6,4,LOW
7,45,Ajni Square,6,4,3,5,LOW
7,45,Chatrapati Square,6,6,8,3,LOW
7,45,Ujjwal Nagar,6,9,4,8,LOW
7,45,Airport,6,4,7,5,LOW
7,45,Chinchbhavan,6,9,7,7,LOW
7,45,Khapri,6,4,3,8,LOW
7,45,Ashokwan,6,4,3,9,LOW
7,45,Mohgaon,6,3,9,3,LOW
7,45,Butibori,6,3,8,0,LOW
7,33,Burdi,6,5,5,0,LOW
7,33,Panchasheel Square,6,4,5,0,LOW
7,33,Rahate Colony,6,7,8,0,LOW
7,33,Ajni Square,6,5,5,0,LOW
7,33,Chatrapati Square,6,9,8,1,LOW
7,33,Ujjwal Nagar,6,5,4,2,LOW
7,33,Airport,6,3,3,2,LOW
7,33,Chinchbhavan,6,7,9,0,LOW
7,33,Khapri,6,9,6,3,LOW
7,33,Ashokwan,6,7,3,7,LOW
7,33,Mohgaon,6,4,9,2,LOW
7,33,Butibori,6,7,3,6,LOW
7,61,Burdi,7,19,4,15,MEDIUM
7,61,Panchasheel Square,7,10,19,6,LOW
7,61,Rahate Colony,7,15,5,16,MEDIUM
7,61,Ajni Square,7,8,16,8,LOW
7,61,Chatrapati Square,7,8,15,1,LOW
7,61,Ujjwal Nagar,7,17,4,14,LOW
7,61,Airport,7,9,11,12,LOW
7,61,Chinchbhavan,7,17,8,21,MEDIUM
7,61,Khapri,7,14,6,29,MEDIUM
7,61,Ashokwan,7,16,5,40,HIGH
7,61,Mohgaon,7,14,11,43,HIGH
7,61,Butibori,7,13,8,48,HIGH
7,45,Burdi,7,16,5,11,LOW
7,45,Panchasheel Square,7,9,17,3,LOW
7,45,Rahate Colony,7,22,6,19,MEDIUM
7,45,Ajni Square,7,13,17,15,MEDIUM
7,45,Chatrapati Square,7,9,13,11,LOW
7,45,Ujjwal Nagar,7,24,5,30,MEDIUM
7,45,Airport,7,6,12,24,MEDIUM
7,45,Chinchbhavan,7,15,9,30,MEDIUM
7,45,Khapri,7,8,6,32,MEDIUM
7,45,Ashokwan,7,17,9,40,HIGH
7,45,Mohgaon,7,12,11,41,HIGH
7,45,Butibori,7,9,8,42,HIGH
7,33,Burdi,7,21,6,15,MEDIUM
7,33,Panchasheel Square,7,11,10,16,MEDIUM
7,33,Rahate Colony,7,16,7,25,MEDIUM
7,33,Ajni Square,7,9,18,16,MEDIUM
7,33,Chatrapati Square,7,9,19,6,LOW
7,33,Ujjwal Nagar,7,19,6,19,MEDIUM
7,33,Airport,7,9,8,20,MEDIUM
7,33,Chinchbhavan,7,17,9,28,MEDIUM
7,33,Khapri,7,12,8,32,MEDIUM
7,33,Ashokwan,7,17,10,39,HIGH
7,33,Mohgaon,7,10,7,42,HIGH
7,33,Butibori,7,16,5,50,HIGH
7,61,Burdi,8,15,3,12,LOW
7,61,Panchasheel Square,8,11,11,12,LOW
7,61,Rahate Colony,8,15,4,23,MEDIUM
7,61,Ajni Square,8,12,13,22,MEDIUM
7,61,Chatrapati Square,8,9,16,15,MEDIUM
7,61,Ujjwal Nagar,8,19,5,29,MEDIUM
7,61,Airport,8,11,13,27,MEDIUM
7,61,Chinchbhavan,8,15,8,34,MEDIUM
7,61,Khapri,8,17,6,45,HIGH
7,61,Ashokwan,8,8,7,46,HIGH
7,61,Mohgaon,8,8,7,47,HIGH
7,61,Butibori,8,13,7,50,HIGH
7,45,Burdi,8,19,5,14,LOW
7,45,Panchasheel Square,8,10,18,6,LOW
7,45,Rahate Colony,8,21,4,23,MEDIUM
7,45,Ajni Square,8,13,13,23,MEDIUM
7,45,Chatrapati Square,8,12,11,24,MEDIUM
7,45,Ujjwal Nagar,8,21,4,41,HIGH
7,45,Airport,8,10,10,41,HIGH
7,45,Chinchbhavan,8,16,8,49,HIGH
7,45,Khapri,8,16,9,50,HIGH
7,45,Ashokwan,8,11,10,50,HIGH
7,45,Mohgaon,8,8,5,50,HIGH
7,45,Butibori,8,10,8,50,HIGH
7,33,Burdi,8,17,4,13,LOW
7,33,Panchasheel Square,8,14,10,17,MEDIUM
7,33,Rahate Colony,8,16,7,26,MEDIUM
7,33,Ajni Square,8,14,14,26,MEDIUM
7,33,Chatrapati Square,8,13,17,22,MEDIUM
7,33,Ujjwal Nagar,8,21,5,38,HIGH
7,33,Airport,8,5,13,30,MEDIUM
7,33,Chinchbhavan,8,17,10,37,HIGH
7,33,Khapri,8,16,8,45,HIGH
7,33,Ashokwan,8,12,5,50,HIGH
7,33,Mohgaon,8,17,10,50,HIGH
7,33,Butibori,8,13,6,50,HIGH
7,61,Burdi,9,22,3,19,MEDIUM
7,61,Panchasheel Square,9,12,16,15,MEDIUM
7,61,Rahate Colony,9,19,6,28,MEDIUM
7,61,Ajni Square,9,9,18,19,MEDIUM
7,61,Chatrapati Square,9,12,13,18,MEDIUM
7,61,Ujjwal Nagar,9,17,7,28,MEDIUM
7,61,Airport,9,9,13,24,MEDIUM
7,61,Chinchbhavan,9,11,8,27,MEDIUM
7,61,Khapri,9,14,8,33,MEDIUM
7,61,Ashokwan,9,10,9,34,MEDIUM
7,61,Mohgaon,9,16,6,44,HIGH
7,61,Butibori,9,10,6,48,HIGH
7,45,Burdi,9,22,6,16,MEDIUM
7,45,Panchasheel Square,9,13,18,11,LOW
7,45,Rahate Colony,9,16,3,24,MEDIUM
7,45,Ajni Square,9,13,18,19,MEDIUM
7,45,Chatrapati Square,9,11,14,16,MEDIUM
7,45,Ujjwal Nagar,9,17,7,26,MEDIUM
7,45,Airport,9,6,9,23,MEDIUM
7,45,Chinchbhavan,9,15,11,27,MEDIUM
7,45,Khapri,9,16,8,35,HIGH
7,45,Ashokwan,9,10,11,34,MEDIUM
7,45,Mohgaon,9,9,9,34,MEDIUM
7,45,Butibori,9,16,10,40,HIGH
7,33,Burdi,9,23,3,20,MEDIUM
7,33,Panchasheel Square,9,10,17,13,LOW
7,33,Rahate Colony,9,16,6,23,MEDIUM
7,33,Ajni Square,9,11,17,17,MEDIUM
7,33,Chatrapati Square,9,12,12,17,MEDIUM
7,33,Ujjwal Nagar,9,23,7,33,MEDIUM
7,33,Airport,9,11,10,34,MEDIUM
7,33,Chinchbhavan,9,10,10,34,MEDIUM
7,33,Khapri,9,15,10,39,HIGH
7,33,Ashokwan,9,9,10,38,HIGH
7,33,Mohgaon,9,16,9,45,HIGH
7,33,Butibori,9,8,7,46,HIGH
7,61,Burdi,10,21,5,16,MEDIUM
7,61,Panchasheel Square,10,11,14,13,LOW
7,61,Rahate Colony,10,24,4,33,MEDIUM
7,61,Ajni Square,10,10,16,27,MEDIUM
7,61,Chatrapati Square,10,10,10,27,MEDIUM
7,61,Ujjwal Nagar,10,24,4,47,HIGH
7,61,Airport,10,9,13,43,HIGH
7,61,Chinchbhavan,10,17,9,50,HIGH
7,61,Khapri,10,9,8,50,HIGH
7,61,Ashokwan,10,16,5,50,HIGH
7,61,Mohgaon,10,15,11,50,HIGH
7,61,Butibori,10,9,6,50,HIGH
7,45,Burdi,10,23,5,18,MEDIUM
7,45,Panchasheel Square,10,12,17,13,LOW
7,45,Rahate Colony,10,24,5,32,MEDIUM
7,45,Ajni Square,10,13,12,33,MEDIUM
7,45,Chatrapati Square,10,12,11,34,MEDIUM
7,45,Ujjwal Nagar,10,17,5,46,HIGH
7,45,Airport,10,5,11,40,HIGH
7,45,Chinchbhavan,10,17,10,47,HIGH
7,45,Khapri,10,13,5,50,HIGH
7,45,Ashokwan,10,14,6,50,HIGH
7,45,Mohgaon,10,15,8,50,HIGH
7,45,Butibori,10,8,8,50,HIGH
7,33,Burdi,10,18,6,12,LOW
7,33,Panchasheel Square,10,11,10,13,LOW
7,33,Rahate Colony,10,16,5,24,MEDIUM
7,33,Ajni Square,10,8,17,15,MEDIUM
7,33,Chatrapati Square,10,11,12,14,LOW
7,33,Ujjwal Nagar,10,24,6,32,MEDIUM
7,33,Airport,10,9,11,30,MEDIUM
7,33,Chinchbhavan,10,11,5,36,HIGH
7,33,Khapri,10,14,10,40,HIGH
7,33,Ashokwan,10,14,8,46,HIGH
7,33,Mohgaon,10,13,8,50,HIGH
7,33,Butibori,10,17,10,50,HIGH
7,61,Burdi,11,5,5,0,LOW
7,61,Panchasheel Square,11,8,8,0,LOW
7,61,Rahate Colony,11,7,7,0,LOW
7,61,Ajni Square,11,8,6,2,LOW
7,61,Chatrapati Square,11,5,9,0,LOW
7,61,Ujjwal Nagar,11,7,5,2,LOW
7,61,Airport,11,9,5,6,LOW
7,61,Chinchbhavan,11,8,5,9,LOW
7,61,Khapri,11,3,6,6,LOW
7,61,Ashokwan,11,6,9,3,LOW
7,61,Mohgaon,11,5,6,2,LOW
7,61,Butibori,11,9,9,2,LOW
7,45,Burdi,11,9,7,2,LOW
7,45,Panchasheel Square,11,6,6,2,LOW
7,45,Rahate Colony,11,8,5,5,LOW
7,45,Ajni Square,11,8,6,7,LOW
7,45,Chatrapati Square,11,8,4,11,LOW
7,45,Ujjwal Nagar,11,9,4,16,MEDIUM
7,45,Airport,11,8,6,18,MEDIUM
7,45,Chinchbhavan,11,6,6,18,MEDIUM
7,45,Khapri,11,5,9,14,LOW
7,45,Ashokwan,11,9,5,18,MEDIUM
7,45,Mohgaon,11,8,5,21,MEDIUM
7,45,Butibori,11,5,6,20,MEDIUM
7,33,Burdi,11,9,5,4,LOW
7,33,Panchasheel Square,11,3,8,0,LOW
7,33,Rahate Colony,11,3,8,0,LOW
7,33,Ajni Square,11,3,8,0,LOW
7,33,Chatrapati Square,11,5,5,0,LOW
7,33,Ujjwal Nagar,11,7,7,0,LOW
7,33,Airport,11,6,4,2,LOW
7,33,Chinchbhavan,11,7,5,4,LOW
7,33,Khapri,11,8,4,8,LOW
7,33,Ashokwan,11,9,7,10,LOW
7,33,Mohgaon,11,3,3,10,LOW
7,33,Butibori,11,4,5,9,LOW
7,61,Burdi,12,8,6,2,LOW
7,61,Panchasheel Square,12,8,7,3,LOW
7,61,Rahate Colony,12,6,6,3,LOW
7,61,Ajni Square,12,4,5,2,LOW
7,61,Chatrapati Square,12,5,7,0,LOW
7,61,Ujjwal Nagar,12,7,6,1,LOW
7,61,Airport,12,4,7,0,LOW
7,61,Chinchbhavan,12,7,5,2,LOW
7,61,Khapri,12,7,4,5,LOW
7,61,Ashokwan,12,3,3,5,LOW
7,61,Mohgaon,12,3,9,0,LOW
7,61,Butibori,12,8,3,5,LOW
7,45,Burdi,12,3,3,0,LOW
7,45,Panchasheel Square,12,5,8,0,LOW
7,45,Rahate Colony,12,8,6,2,LOW
7,45,Ajni Square,12,7,3,6,LOW
7,45,Chatrapati Square,12,4,5,5,LOW
7,45,Ujjwal Nagar,12,9,7,7,LOW
7,45,Airport,12,3,8,2,LOW
7,45,Chinchbhavan,12,4,4,2,LOW
7,45,Khapri,12,6,9,0,LOW
7,45,Ashokwan,12,8,5,3,LOW
7,45,Mohgaon,12,8,4,7,LOW
7,45,Butibori,12,8,9,6,LOW
7,33,Burdi,12,8,5,3,LOW
7,33,Panchasheel Square,12,9,8,4,LOW
7,33,Rahate Colony,12,8,7,5,LOW
7,33,Ajni Square,12,3,7,1,LOW
7,33,Chatrapati Square,12,9,7,3,LOW
7,33,Ujjwal Nagar,12,9,4,8,LOW
7,33,Airport,12,4,8,4,LOW
7,33,Chinchbhavan,12,6,5,5,LOW
7,33,Khapri,12,9,7,7,LOW
7,33,Ashokwan,12,5,4,8,LOW
7,33,Mohgaon,12,6,9,5,LOW
7,33,Butibori,12,5,3,7,LOW
7,61,Burdi,13,8,4,4,LOW
7,61,Panchasheel Square,13,4,4,4,LOW
7,61,Rahate Colony,13,4,6,2,LOW
7,61,Ajni Square,13,6,7,1,LOW
7,61,Chatrapati Square,13,9,7,3,LOW
7,61,Ujjwal Nagar,13,3,4,2,LOW
7,61,Airport,13,7,9,0,LOW
7,61,Chinchbhavan,13,4,6,0,LOW
7,61,Khapri,13,9,8,1,LOW
7,61,Ashokwan,13,9,6,4,LOW
7,61,Mohgaon,13,6,3,7,LOW
7,61,Butibori,13,5,9,3,LOW
7,45,Burdi,13,4,4,0,LOW
7,45,Panchasheel Square,13,7,3,4,LOW
7,45,Rahate Colony,13,5,9,0,LOW
7,45,Ajni Square,13,3,3,0,LOW
7,45,Chatrapati Square,13,9,9,0,LOW
7,45,Ujjwal Nagar,13,3,5,0,LOW
7,45,Airport,13,3,3,0,LOW
7,45,Chinchbhavan,13,8,7,1,LOW
7,45,Khapri,13,6,6,1,LOW
7,45,Ashokwan,13,4,8,0,LOW
7,45,Mohgaon,13,6,9,0,LOW
7,45,Butibori,13,9,7,2,LOW
7,33,Burdi,13,5,7,0,LOW
7,33,Panchasheel Square,13,7,8,0,LOW
7,33,Rahate Colony,13,5,9,0,LOW
7,33,Ajni Square,13,8,7,1,LOW
7,33,Chatrapati Square,13,4,3,2,LOW
7,33,Ujjwal Nagar,13,5,8,0,LOW
7,33,Airport,13,9,7,2,LOW
7,33,Chinchbhavan,13,4,3,3,LOW
7,33,Khapri,13,8,8,3,LOW
7,33,Ashokwan,13,7,6,4,LOW
7,33,Mohgaon,13,9,7,6,LOW
7,33,Butibori,13,6,6,6,LOW
7,61,Burdi,14,7,9,0,LOW
7,61,Panchasheel Square,14,7,9,0,LOW
7,61,Rahate Colony,14,6,4,2,LOW
7,61,Ajni Square,14,4,9,0,LOW
7,61,Chatrapati Square,14,8,4,4,LOW
7,61,Ujjwal Nagar,14,7,3,8,LOW
7,61,Airport,14,4,4,8,LOW
7,61,Chinchbhavan,14,4,9,3,LOW
7,61,Khapri,14,7,4,6,LOW
7,61,Ashokwan,14,7,3,10,LOW
7,61,Mohgaon,14,7,6,11,LOW
7,61,Butibori,14,3,7,7,LOW
7,45,Burdi,14,6,7,0,LOW
7,45,Panchasheel Square,14,9,3,6,LOW
7,45,Rahate Colony,14,9,6,9,LOW
7,45,Ajni Square,14,5,3,11,LOW
7,45,Chatrapati Square,14,4,5,10,LOW
7,45,Ujjwal Nagar,14,7,4,13,LOW
7,45,Airport,14,4,7,10,LOW
7,45,Chinchbhavan,14,3,8,5,LOW
7,45,Khapri,14,9,6,8,LOW
7,45,Ashokwan,14,4,8,4,LOW
7,45,Mohgaon,14,4,8,0,LOW
7,45,Butibori,14,3,7,0,LOW
7,33,Burdi,14,9,3,6,LOW
7,33,Panchasheel Square,14,6,9,3,LOW
7,33,Rahate Colony,14,8,6,5,LOW
7,33,Ajni Square,14,9,4,10,LOW
7,33,Chatrapati Square,14,7,8,9,LOW
7,33,Ujjwal Nagar,14,6,8,7,LOW
7,33,Airport,14,4,4,7,LOW
7,33,Chinchbhavan,14,8,3,12,LOW
7,33,Khapri,14,7,3,16,MEDIUM
7,33,Ashokwan,14,3,3,16,MEDIUM
7,33,Mohgaon,14,4,7,13,LOW
7,33,Butibori,14,7,4,16,MEDIUM
7,61,Burdi,15,4,3,1,LOW
7,61,Panchasheel Square,15,9,5,5,LOW
7,61,Rahate Colony,15,8,4,9,LOW
7,61,Ajni Square,15,3,6,6,LOW
7,61,Chatrapati Square,15,3,6,3,LOW
7,61,Ujjwal Nagar,15,8,4,7,LOW
7,61,Airport,15,9,4,12,LOW
7,61,Chinchbhavan,15,7,9,10,LOW
7,61,Khapri,15,8,4,14,LOW
7,61,Ashokwan,15,8,5,17,MEDIUM
7,61,Mohgaon,15,7,4,20,MEDIUM
7,61,Butibori,15,6,7,19,MEDIUM
7,45,Burdi,15,3,6,0,LOW
7,45,Panchasheel Square,15,4,4,0,LOW
7,45,Rahate Colony,15,5,3,2,LOW
7,45,Ajni Square,15,3,5,0,LOW
7,45,Chatrapati Square,15,7,8,0,LOW
7,45,Ujjwal Nagar,15,7,5,2,LOW
7,45,Airport,15,7,6,3,LOW
7,45,Chinchbhavan,15,6,5,4,LOW
7,45,Khapri,15,4,6,2,LOW
7,45,Ashokwan,15,8,6,4,LOW
7,45,Mohgaon,15,3,8,0,LOW
7,45,Butibori,15,9,9,0,LOW
7,33,Burdi,15,5,6,0,LOW
7,33,Panchasheel Square,15,4,4,0,LOW
7,33,Rahate Colony,15,8,8,0,LOW
7,33,Ajni Square,15,9,8,1,LOW
7,33,Chatrapati Square,15,6,9,0,LOW
7,33,Ujjwal Nagar,15,7,7,0,LOW
7,33,Airport,15,4,7,0,LOW
7,33,Chinchbhavan,15,6,4,2,LOW
7,33,Khapri,15,9,5,6,LOW
7,33,Ashokwan,15,4,8,2,LOW
7,33,Mohgaon,15,7,4,5,LOW
7,33,Butibori,15,8,4,9,LOW
7,61,Burdi,16,4,5,0,LOW
7,61,Panchasheel Square,16,9,7,2,LOW
7,61,Rahate Colony,16,6,7,1,LOW
7,61,Ajni Square,16,8,6,3,LOW
7,61,Chatrapati Square,16,8,5,6,LOW
7,61,Ujjwal Nagar,16,4,9,1,LOW
7,61,Airport,16,9,4,6,LOW
7,61,Chinchbhavan,16,4,4,6,LOW
7,61,Khapri,16,6,8,4,LOW
7,61,Ashokwan,16,5,7,2,LOW
7,61,Mohgaon,16,7,8,1,LOW
7,61,Butibori,16,8,7,2,LOW
7,45,Burdi,16,8,5,3,LOW
7,45,Panchasheel Square,16,4,7,0,LOW
7,45,Rahate Colony,16,8,8,0,LOW
7,45,Ajni Square,16,9,4,5,LOW
7,45,Chatrapati Square,16,9,3,11,LOW
7,45,Ujjwal Nagar,16,8,8,11,LOW
7,45,Airport,16,3,6,8,LOW
7,45,Chinchbhavan,16,9,5,12,LOW
7,45,Khapri,16,4,7,9,LOW
7,45,Ashokwan,16,8,4,13,LOW
7,45,Mohgaon,16,5,3,15,MEDIUM
7,45,Butibori,16,5,4,16,MEDIUM
7,33,Burdi,16,4,4,0,LOW
7,33,Panchasheel Square,16,9,5,4,LOW
7,33,Rahate Colony,16,6,5,5,LOW
7,33,Ajni Square,16,3,8,0,LOW
7,33,Chatrapati Square,16,7,4,3,LOW
7,33,Ujjwal Nagar,16,5,4,4,LOW
7,33,Airport,16,3,4,3,LOW
7,33,Chinchbhavan,16,3,9,0,LOW
7,33,Khapri,16,7,8,0,LOW
7,33,Ashokwan,16,9,6,3,LOW
7,33,Mohgaon,16,4,4,3,LOW
7,33,Butibori,16,4,4,3,LOW
7,61,Burdi,17,7,21,0,LOW
7,61,Panchasheel Square,17,14,14,0,LOW
7,61,Rahate Colony,17,3,21,0,LOW
7,61,Ajni Square,17,19,13,6,LOW
7,61,Chatrapati Square,17,13,11,8,LOW
7,61,Ujjwal Nagar,17,5,17,0,LOW
7,61,Airport,17,14,9,5,LOW
7,61,Chinchbhavan,17,6,11,0,LOW
7,61,Khapri,17,6,17,0,LOW
7,61,Ashokwan,17,11,17,0,LOW
7,61,Mohgaon,17,5,9,0,LOW
7,61,Butibori,17,6,14,0,LOW
7,45,Burdi,17,3,16,0,LOW
7,45,Panchasheel Square,17,10,8,2,LOW
7,45,Rahate Colony,17,4,22,0,LOW
7,45,Ajni Square,17,14,10,4,LOW
7,45,Chatrapati Square,17,18,9,13,LOW
7,45,Ujjwal Nagar,17,3,23,0,LOW
7,45,Airport,17,9,9,0,LOW
7,45,Chinchbhavan,17,8,8,0,LOW
7,45,Khapri,17,5,9,0,LOW
7,45,Ashokwan,17,6,10,0,LOW
7,45,Mohgaon,17,9,9,0,LOW
7,45,Butibori,17,11,15,0,LOW
